,ID,GENERO,EDAD,NIV_EDUC,E_CIVIL,CIUDAD,M_MOROSO,MONTO,SEGURO,FUGA,logVM_MayoAbril,logVM_JunioMayo,logVM_JulioJunio,logVM_AgostoJulio,logVM_SeptiembreAgosto,logVM_AbrilMarzo,Recency,Frecuencia,logDMax/Renta,logMTD/Renta
2029,0.8848669864805931,0.0,0.7804878048780488,1.0,0.0,0.013513513513513514,0.3333333333333333,0.45333333333333337,1.0,1.0,5.496108763254456e-06,0.6949060984921472,2.6668961443032618e-06,0.025508984294752825,0.4416676928399365,0.5987631670029658,1.0,0.5714285714285714,0.3788464258546088,0.3895524361298006
2030,0.8853030963802879,0.0,0.41463414634146334,1.0,0.3333333333333333,0.05405405405405406,0.3333333333333333,0.14666666666666667,0.0,1.0,0.041437087314814346,0.04115469380098058,0.65937427436604,0.0002045234977703322,0.05864231352387836,2.9691556309255634e-07,0.7777777777777777,0.2857142857142857,0.08641467571654383,0.08643362364265132
2031,0.8857392062799826,0.0,0.6829268292682926,1.0,0.3333333333333333,0.013513513513513514,1.0,0.7866666666666667,0.0,1.0,2.028910195956433e-06,0.7993906956678255,0.0003671166219982189,0.1738607611024895,0.007019238493822624,0.6627565965782555,1.0,0.7142857142857142,0.05519686401672499,0.058144980894432506
2032,0.8861753161796774,0.0,0.2195121951219512,0.40000000000000013,0.0,0.013513513513513514,0.3333333333333333,0.28,0.0,1.0,4.770733455780467e-08,0.04115469380098058,0.5145145486506851,0.3308231660321395,1.736805138540339e-05,0.1847477764862563,0.8888888888888888,0.5714285714285714,0.018744608199117694,0.019848529743139283
2033,0.886611426079372,1.0,0.6097560975609757,0.40000000000000013,0.3333333333333333,0.7162162162162163,0.3333333333333333,0.13333333333333336,1.0,0.0,0.041437087314814346,0.04115469380098058,0.5777413524668573,0.00044117866491983547,0.05864231352387836,0.04466311372596967,0.7777777777777777,0.14285714285714285,0.0006068756808594658,0.0006062030078442163
2034,0.8870475359790668,0.0,0.5121951219512195,0.40000000000000013,0.0,0.013513513513513514,0.6666666666666666,0.32,1.0,1.0,0.1521883829557546,0.007021749487206949,0.00046436476443257143,0.07180956410179894,0.014473250145369968,0.837246488522785,1.0,0.8571428571428571,0.24619604636212195,0.26812518520952155
2035,0.8874836458787615,0.0,0.9512195121951219,0.6000000000000001,0.3333333333333333,0.0945945945945946,0.3333333333333333,0.08,0.0,0.0,1.5963975931869545e-07,0.04115469380098058,0.6724161344536728,0.16434718996668124,3.192037745780425e-05,0.8226685854518271,0.8888888888888888,0.42857142857142855,0.3694995411872727,0.3700969462800021
2036,0.8879197557784563,1.0,0.31707317073170727,0.6000000000000001,0.3333333333333333,0.013513513513513514,0.3333333333333333,0.12000000000000001,0.0,0.0,1.1035232402370956e-07,0.04115469380098058,0.4002428360537561,0.002296053958895702,0.05864231352387836,0.8446504593809104,0.7777777777777777,0.2857142857142857,0.18161152897984995,0.18137955735530367
2037,0.888355865678151,1.0,0.5365853658536586,0.40000000000000013,0.3333333333333333,0.013513513513513514,0.3333333333333333,0.03333333333333334,1.0,0.0,5.6359796562764487e-05,0.706086318206998,8.664997753618267e-05,0.1746425457880697,0.06103393300879774,0.448918512874339,1.0,0.7142857142857142,0.20485662861690254,0.20649141314962555
2038,0.8887919755778457,0.0,0.46341463414634143,0.40000000000000013,0.0,0.04054054054054054,0.3333333333333333,0.8666666666666667,0.0,1.0,6.419641823579058e-07,0.04115469380098058,0.7423062563204582,9.145423223623619e-05,0.6452871551922578,0.010101043016993447,1.0,0.5714285714285714,0.03953332022669546,0.04535931829617734
2039,0.8892280854775404,1.0,0.853658536585366,1.0,0.0,0.013513513513513514,0.3333333333333333,0.8,1.0,0.0,1.0335247147281449e-06,0.04115469380098058,0.5610842099297825,0.0005153677155118277,0.05864231352387836,0.7058890914821098,0.7777777777777777,0.2857142857142857,0.03426563303054601,0.03430936913291589
2040,0.8896641953772352,0.0,0.41463414634146334,0.40000000000000013,0.0,0.013513513513513514,0.6666666666666666,0.25333333333333335,1.0,1.0,0.23286357163878782,0.10136240115488795,8.991612556052671e-05,0.0002102724885381097,0.6652391434281685,0.49786913338042726,1.0,0.7142857142857142,0.05396176276087585,0.06386027295265305
2041,0.8901003052769298,0.0,0.3414634146341463,0.6000000000000001,0.0,0.013513513513513514,0.3333333333333333,0.6,0.0,0.0,0.041437087314814346,0.04115469380098058,0.3944915258895373,0.5666466342288738,2.416128851335244e-06,0.04466311372596967,0.8888888888888888,0.2857142857142857,0.014882556359559564,0.01488609670168054
2042,0.8905364151766246,1.0,0.4390243902439024,0.6000000000000001,0.6666666666666667,0.20270270270270271,0.0,1.0,0.0,0.0,3.07972247749978e-07,0.04115469380098058,0.07572605548566702,0.8910038826262204,2.1303364549835163e-06,0.7823397929522932,0.8888888888888888,0.2857142857142857,0.2979186797235812,0.31166071824738956
2043,0.8909725250763193,0.0,0.3414634146341463,0.6000000000000001,0.0,0.891891891891892,1.0,0.24000000000000005,0.0,0.0,2.554839128063478e-07,0.735465794268783,2.0468961988481988e-05,0.13095877609465056,0.08953938770844817,0.7939294511444636,1.0,0.7142857142857142,0.06026755532819011,0.09959726570067078
2044,0.8914086349760141,0.0,0.6585365853658536,1.0,0.3333333333333333,0.04054054054054054,0.3333333333333333,0.22666666666666668,0.0,1.0,2.95434771606108e-07,0.04115469380098058,0.21258998813321683,0.013664976234258873,0.05864231352387836,0.7849245965151176,0.7777777777777777,0.2857142857142857,0.06572537395257323,0.06564011402037556
2045,0.8918447448757088,1.0,0.2682926829268293,0.6000000000000001,1.0,0.24324324324324328,0.0,0.29333333333333333,0.0,0.0,0.041437087314814346,0.04115469380098058,0.07572605548566702,0.0614730517270895,0.18589507801011276,0.04466311372596967,1.0,0.14285714285714285,2.0323114788249928e-07,3.3105021703828847e-07
2046,0.8922808547754035,1.0,0.5365853658536586,0.6000000000000001,0.0,0.04054054054054054,0.3333333333333333,0.1866666666666667,0.0,1.0,1.128455811019149e-05,0.6009887325044895,0.00794781606893373,3.9289992286810895e-05,0.4233583228368914,0.000596761178630705,1.0,0.7142857142857142,0.09979351889640671,0.10361000083333767
2047,0.8927169646750982,1.0,0.14634146341463417,0.6000000000000001,1.0,0.013513513513513514,0.0,0.6533333333333333,0.0,0.0,0.8417388958225995,4.233169241934264e-08,0.07572605548566702,0.0614730517270895,0.7073831134190174,0.04466311372596967,1.0,0.2857142857142857,0.08678014743939028,0.08687611991006398
2048,0.8931530745747929,0.0,0.4878048780487805,0.6000000000000001,0.0,0.013513513513513514,0.3333333333333333,0.32,0.0,1.0,1.244226651492433e-07,0.04115469380098058,0.7847524950036293,5.944670074910507e-05,0.09294676887974102,0.8375750143108697,1.0,0.42857142857142855,0.09748477970746616,0.09756350237950479
2049,0.8935891844744877,1.0,0.41463414634146334,0.40000000000000013,0.0,0.2567567567567568,0.3333333333333333,0.28,0.0,0.0,1.7530043431950085e-07,0.6501239911598692,5.367293169276073e-05,0.003104612922001702,0.40433714446268815,0.8170069210719774,1.0,0.5714285714285714,0.062058681044249824,0.07055863074759226
2050,0.8940252943741823,1.0,0.4390243902439024,0.40000000000000013,0.0,0.013513513513513514,0.3333333333333333,0.36000000000000004,1.0,0.0,2.2650152365047452e-07,0.810665535185899,6.0185112502155263e-05,0.00018099321536183013,0.39293806680494836,0.8013521022391672,1.0,0.5714285714285714,0.09941656615003855,0.11876913124633443
2051,0.8944614042738771,1.0,0.7317073170731707,0.40000000000000013,0.0,0.05405405405405406,0.3333333333333333,0.48,0.0,1.0,1.9420185387488414e-06,0.04115469380098058,0.6083397221296493,0.29523683247196814,1.0509197088714263e-05,0.6655615660218834,0.8888888888888888,0.42857142857142855,0.05477469747337711,0.06502351998077059
2052,0.8948975141735718,0.0,0.36585365853658536,0.40000000000000013,0.3333333333333333,0.9864864864864865,0.3333333333333333,0.17333333333333334,0.0,0.0,4.616320773010912e-06,0.5918569116849889,0.00123702051112897,0.00035633696280421305,0.05864231352387836,0.6099786815562236,0.7777777777777777,0.42857142857142855,0.0070186893555408345,0.011159918203767003
2053,0.8953336240732666,0.0,0.7317073170731707,0.40000000000000013,0.0,0.05405405405405406,0.3333333333333333,0.32,1.0,1.0,2.877593329874294e-07,0.04115469380098058,0.7520159300110472,8.29983673516131e-05,0.39613109468950264,0.015545902477228347,1.0,0.5714285714285714,0.11585393539985955,0.13559041631281668
2054,0.8957697339729612,0.0,0.5853658536585367,1.0,0.0,0.04054054054054054,0.3333333333333333,0.16000000000000003,0.0,1.0,2.91827066959849e-07,0.5757329395311069,0.0013683932361900433,0.00042369513772983863,0.3945496430933022,0.7856880077334669,1.0,0.5714285714285714,0.09790814173336075,0.10351656458961588
2055,0.896205843872656,0.0,0.41463414634146334,0.40000000000000013,0.0,0.05405405405405406,0.3333333333333333,0.6133333333333334,0.0,1.0,1.221637401421997e-07,0.04115469380098058,0.17583050953368126,0.019784526925277497,0.05864231352387836,0.8386598792165753,0.7777777777777777,0.2857142857142857,0.14160970223809655,0.14142356734916026
2056,0.8966419537723507,0.0,0.6585365853658536,1.0,0.3333333333333333,0.04054054054054054,0.3333333333333333,0.28,0.0,1.0,8.596210617165117e-07,0.04115469380098058,0.4526360336555125,0.0014112755099074384,0.05864231352387836,0.7176248373191254,0.7777777777777777,0.2857142857142857,0.0353874682879121,0.03536856104931159
2057,0.8970780636720455,1.0,0.6829268292682926,0.40000000000000013,0.3333333333333333,0.013513513513513514,0.3333333333333333,0.4666666666666667,0.0,0.0,1.895570624453794e-07,0.04115469380098058,0.44911154531667735,0.3146244596591013,4.027106577204436e-05,0.812252588251496,0.8888888888888888,0.42857142857142855,0.04337414671827465,0.04357580567668338
2058,0.8975141735717401,0.0,0.2926829268292682,0.6000000000000001,0.3333333333333333,0.013513513513513514,0.3333333333333333,0.1866666666666667,0.0,0.0,4.450502204628204e-07,0.04115469380098058,0.3326130108943647,0.0043196771837349,0.05864231352387836,0.022309463487304587,0.7777777777777777,0.42857142857142855,0.3799884228995163,0.4242858616626076
2059,0.8979502834714349,1.0,0.36585365853658536,0.6000000000000001,0.3333333333333333,0.013513513513513514,0.0,0.44000000000000006,1.0,0.0,0.041437087314814346,0.04115469380098058,0.07572605548566702,0.0614730517270895,0.20287286173564822,0.04466311372596967,1.0,0.14285714285714285,4.7114445121537404e-05,4.7180365788229715e-05
2060,0.8983863933711296,0.0,0.4878048780487805,1.0,0.0,0.04054054054054054,0.6666666666666666,0.5333333333333333,0.0,1.0,4.6279496629858424e-07,0.04115469380098058,0.723240728911635,0.00011041568704720861,0.05864231352387836,0.7568366813401746,0.7777777777777777,0.2857142857142857,0.12845892640433815,0.12878178285249406
2061,0.8988225032708244,0.0,0.41463414634146334,0.0,0.0,0.5810810810810811,0.6666666666666666,0.09333333333333334,0.0,0.0,9.843718328116932e-08,0.04115469380098058,0.4357951237691106,0.0016500328654568154,0.35186158239642373,0.8513167238532356,1.0,0.42857142857142855,0.26877062527802564,0.2684406008745311
2062,0.899258613170519,1.0,0.7073170731707317,0.6000000000000001,0.0,0.013513513513513514,0.3333333333333333,1.0,0.0,0.0,0.5582534241172936,5.221259182793523e-06,0.17583050953368126,0.019784526925277497,0.05864231352387836,0.04466311372596967,0.7777777777777777,0.2857142857142857,0.0019870125751980452,0.001985038993702749
2063,0.8996947230702138,1.0,0.2682926829268293,0.6000000000000001,1.0,0.013513513513513514,0.0,0.12000000000000001,0.0,0.0,1.5693859308919292e-07,0.4646610086614407,4.3580659595832176e-05,0.6898319207282283,0.0002464131942218398,0.8236974715361428,1.0,0.5714285714285714,0.006683270705843306,0.006764027132287065
2064,0.9001308329699085,0.0,0.12195121951219512,0.6000000000000001,0.0,0.05405405405405406,0.3333333333333333,0.09333333333333334,0.0,1.0,5.762154473834107e-07,0.6920124351734604,9.069236386620716e-07,0.0614730517270895,0.20287286173564822,0.7430046243742939,1.0,0.42857142857142855,0.06269115182584738,0.10102612145170967
2065,0.9005669428696033,0.0,0.6585365853658536,0.40000000000000013,0.0,0.0945945945945946,0.3333333333333333,0.9866666666666668,0.0,0.0,0.041437087314814346,0.7350229602085695,0.0007062556976317782,4.9538068054929726e-05,0.49063183631202795,3.5301523856146257e-07,1.0,0.5714285714285714,0.02071528026279994,0.03393638559951392
2066,0.9010030527692979,0.0,0.4390243902439024,1.0,0.0,0.013513513513513514,0.0,0.6,0.0,0.0,0.041437087314814346,0.04115469380098058,0.07572605548566702,0.0614730517270895,0.09294676887974102,0.04466311372596967,1.0,0.14285714285714285,9.758718524077147e-08,2.2554564947853624e-07
2067,0.9014391626689927,0.0,0.6585365853658536,0.40000000000000013,0.0,0.013513513513513514,0.3333333333333333,0.8666666666666667,0.0,1.0,2.115919683900722e-06,0.7131989103542526,6.225346079179573e-07,0.7308300376581877,6.545608151137808e-05,0.6600650890504304,1.0,0.5714285714285714,0.015336762217106018,0.018093751454299062
2068,0.9018752725686874,0.0,0.6341463414634145,1.0,0.0,0.013513513513513514,0.3333333333333333,0.14666666666666667,1.0,1.0,3.243144721821986e-07,0.5233303841126136,0.0022976691046979816,0.000610181518264825,0.05864231352387836,0.7791191106640084,0.7777777777777777,0.42857142857142855,0.05355288933413914,0.055176330950378265
2069,0.9023113824683822,0.0,0.4878048780487805,1.0,0.0,0.013513513513513514,0.6666666666666666,0.33333333333333337,0.0,1.0,3.474798454113152e-06,0.04115469380098058,0.6917144053277187,0.00015003911386297632,0.05864231352387836,0.6282319089679969,0.7777777777777777,0.2857142857142857,0.0014122683665329387,0.0014563492573636096
2070,0.9027474923680768,0.0,0.41463414634146334,0.40000000000000013,0.0,0.20270270270270271,0.3333333333333333,0.4933333333333334,1.0,0.0,4.0395005722777156e-07,0.7643410543635846,8.148713826008368e-05,0.00029635501358376193,0.5262927166657456,0.7653841832211314,1.0,0.5714285714285714,0.056315212859427685,0.0723859621379729
2071,0.9031836022677715,0.0,0.3902439024390244,1.0,0.0,0.3648648648648649,0.6666666666666666,0.6,0.0,0.0,1.2633220056348124e-07,0.8036817203400288,0.0007851350380250351,0.20564398341873485,0.011627573261978413,0.8366719807380174,1.0,0.7142857142857142,0.1400091055293178,0.18795513370566336
2072,0.9036197121674663,0.0,0.5853658536585367,1.0,0.0,0.013513513513513514,0.6666666666666666,0.6,0.0,1.0,5.677428751511069e-07,0.04115469380098058,0.4508880017488804,0.0014343529925482292,0.05864231352387836,0.7439412852102832,0.7777777777777777,0.2857142857142857,0.15312579707206342,0.15297730555342265
2073,0.904055822067161,0.0,0.7073170731707317,1.0,0.0,0.05405405405405406,0.3333333333333333,0.17333333333333334,0.0,1.0,0.27372384814498296,0.0018376479122361854,5.415793117354502e-06,0.03595613980092151,0.7002029335828251,0.6114382515684619,1.0,0.7142857142857142,0.21418735854053303,0.21867225724181347
2074,0.9044919319668557,1.0,0.5121951219512195,0.40000000000000013,0.0,0.013513513513513514,1.0,0.6266666666666667,0.0,0.0,6.936006126676723e-08,0.04115469380098058,0.8370192141994033,0.16478208119173154,0.00922484596107075,0.8712424782818639,1.0,0.5714285714285714,0.08489035617459928,0.08603893875335882
2075,0.9049280418665504,0.0,0.5853658536585367,1.0,1.0,0.04054054054054054,1.0,0.9733333333333334,0.0,1.0,2.6699503841855635e-08,0.7647213870527154,0.0004801148731645304,4.338755892530444e-05,0.7496907404630607,0.9201224666101256,1.0,0.5714285714285714,0.21110983544886627,0.2355397828669121
2076,0.9053641517662452,0.0,0.7560975609756098,1.0,0.3333333333333333,0.013513513513513514,0.6666666666666666,0.4266666666666667,1.0,1.0,2.572232299033156e-08,0.04115469380098058,0.958860699102077,0.133551603855025,0.002256886683569726,0.921820234051797,1.0,0.5714285714285714,0.10081273260692358,0.10197451994876718
2077,0.9058002616659399,0.0,0.4390243902439024,0.40000000000000013,0.3333333333333333,0.04054054054054054,0.3333333333333333,0.25333333333333335,0.0,1.0,0.18308325747135545,1.370300011945614e-07,0.5846886590419615,0.0004134427763903853,0.3852801113639678,0.6405682483742402,1.0,0.5714285714285714,0.1196497766791432,0.12339993499875469
2078,0.9062363715656346,0.0,0.6097560975609757,1.0,0.0,0.04054054054054054,0.3333333333333333,0.0,0.0,1.0,2.013957430624169e-07,0.04115469380098058,0.8234616538272004,0.0130277827733693,0.00028284723400632,0.04326220238713853,0.8888888888888888,0.5714285714285714,0.13116728161964145,0.19475157608011992
2079,0.9066724814653293,1.0,0.2195121951219512,0.40000000000000013,0.0,0.013513513513513514,0.3333333333333333,0.21333333333333337,0.0,0.0,2.422348028397086e-07,0.04115469380098058,0.3852536597081757,0.09470772522351012,0.0013308525933858186,0.7972169765299608,0.8888888888888888,0.42857142857142855,0.07016398143189728,0.0700933450643789
2080,0.9071085913650241,0.0,0.7317073170731707,0.6000000000000001,0.0,0.6621621621621622,0.3333333333333333,0.25333333333333335,0.0,0.0,0.041437087314814346,0.04115469380098058,0.2883160843068093,0.0065653238136862265,0.4913974994291811,0.04466311372596967,1.0,0.2857142857142857,0.00010699120500446666,0.00011085490728022583
2081,0.9075447012647188,0.0,0.07317073170731703,1.0,0.3333333333333333,0.013513513513513514,0.3333333333333333,0.7200000000000001,0.0,0.0,0.041437087314814346,0.04115469380098058,0.17583050953368126,0.019784526925277497,0.28488918686697473,0.04466311372596967,1.0,0.2857142857142857,5.393052034198078e-05,5.9984735907317005e-05
2082,0.9079808111644135,1.0,0.5609756097560976,0.6000000000000001,0.3333333333333333,0.013513513513513514,0.3333333333333333,0.28,1.0,0.0,4.597684951434158e-08,0.04115469380098058,0.15145215165925946,0.025508984294752825,0.23970303292039363,0.8934401548511063,1.0,0.42857142857142855,0.484947942788511,0.4843103369179046
2083,0.9084169210641082,0.0,0.14634146341463417,1.0,0.3333333333333333,0.013513513513513514,0.0,0.14666666666666667,0.0,0.0,4.17643307725583e-07,0.5404772664341173,1.2123167057423419e-05,0.7653779232658684,0.0004211092485762491,0.763291568300753,1.0,0.5714285714285714,0.05565203362040396,0.0602749998136188
2084,0.908853030963803,0.0,0.36585365853658536,1.0,0.0,0.013513513513513514,1.0,0.7333333333333334,0.0,0.0,1.0848128026289516e-07,0.04115469380098058,0.7304280174222796,0.26294387595821955,9.962835317525142e-06,0.8456526924906894,1.0,0.5714285714285714,0.06501895804776152,0.06652425922087352
