,ID,GENERO,RENTA,EDAD,NIV_EDUC,E_CIVIL,COD_OFI,COD_COM,M_MOROSO,MONTO,logVM_AbrilMarzo,logVM_MayoAbril,logVM_JunioMayo,logVM_JulioJunio,logVM_AgostoJulio,logVM_SeptiembreAgosto,logMTD,Recency,Frecuencia,logDMax/Renta,logMTD/Renta,SEGURO,FUGA,CIUDAD
641,0.27954644570431747,1.0,0.06445551357612796,0.7560975609756098,1.0,0.3333333333333333,0.47096774193548385,0.17281553398058253,0.3333333333333333,0.44000000000000006,0.7444153937745439,5.635010425191742e-07,0.5907135893099787,0.0005673831360462409,0.0008021081722244996,0.05864231352387836,0.6958968450951869,0.7777777777777777,0.42857142857142855,0.02390461263277788,0.0282307305626426,NO,FUGA,SANTIAGO
642,0.2799825556040122,0.0,0.03730869877850393,0.7560975609756098,1.0,0.3333333333333333,0.17419354838709677,0.4368932038834952,0.3333333333333333,0.14666666666666667,0.7229468315958979,7.906113528157946e-07,0.04115469380098058,0.3095275635345832,0.0053693735061331295,0.05864231352387836,0.6652381676495448,0.7777777777777777,0.2857142857142857,0.029022993107718373,0.02899007814482545,NO,FUGA,CONCEPCION
643,0.2804186655037069,1.0,0.055138186126775034,0.8780487804878048,0.40000000000000013,0.0,0.5548387096774193,0.09320388349514562,0.3333333333333333,0.14666666666666667,6.271210312269824e-08,0.041437087314814346,0.04115469380098058,0.6402888815760518,0.0002451347486035009,0.05864231352387836,0.8009814832012999,0.7777777777777777,0.2857142857142857,0.12956199746629854,0.12943082476654263,NO,NO FUGA,LOS ANDES
644,0.28085477540340165,0.0,0.06525594971742249,0.5121951219512195,0.40000000000000013,0.0,0.2,0.229126213592233,0.3333333333333333,0.12000000000000001,0.0009206034900470823,3.843852904171595e-06,0.7451017004934923,0.0005469403331798251,5.473454288265558e-05,0.45934931637185883,0.8380889222128426,1.0,0.7142857142857142,0.1481230511648372,0.17094799691153886,SI,FUGA,SANTIAGO
645,0.28129088530309637,1.0,0.9708698967760296,0.3414634146341463,0.6000000000000001,0.3333333333333333,0.6709677419354839,0.15339805825242717,0.0,0.10666666666666667,0.8413159196163189,1.1679120149067315e-07,0.04115469380098058,0.07572605548566702,0.0614730517270895,0.4078193312949278,0.7741609019277462,1.0,0.2857142857142857,0.00758957475010685,0.007581609605073321,NO,NO FUGA,SANTIAGO
646,0.2817269952027911,0.0,0.05688679665976709,0.4390243902439024,0.6000000000000001,0.3333333333333333,0.5612903225806452,0.11262135922330097,0.0,0.22666666666666668,0.8609678044241754,8.323117718068018e-08,0.7507970787073106,3.1139359473326827e-07,0.0614730517270895,0.1361652714208682,0.8158116670313528,1.0,0.42857142857142855,0.11514860995936375,0.14850538855033374,NO,NO FUGA,QUILLOTA
647,0.2821631051024858,1.0,0.029999144797797906,0.6341463414634145,0.6000000000000001,0.0,0.07741935483870968,0.023300970873786405,0.3333333333333333,0.10666666666666667,0.5363653583811686,1.449381589043306e-05,0.04115469380098058,0.6186764857023326,0.0003005885197311175,0.05864231352387836,0.4975060923395471,0.7777777777777777,0.2857142857142857,0.0022028372990194034,0.0023514742796919186,NO,NO FUGA,CALAMA
648,0.28259921500218055,0.0,0.004981700683724106,0.41463414634146334,1.0,0.3333333333333333,0.27741935483870966,0.13398058252427184,0.3333333333333333,0.25333333333333335,0.7807451688120943,3.159615277149747e-07,0.6743649056451151,0.0002815061397120682,0.000392516859266706,0.6410190218209739,0.7416591305893983,1.0,0.5714285714285714,0.22878404079134476,0.2734665768311224,SI,NO FUGA,QUILPUE
649,0.2830353249018753,0.0,0.050846916321835654,0.41463414634146334,0.6000000000000001,0.0,0.2967741935483871,0.05436893203883495,0.6666666666666666,0.16000000000000003,0.8216724863684837,1.622962634740785e-07,0.04115469380098058,0.3914981971815552,0.0024907813785548234,0.05864231352387836,0.7560761416225042,0.7777777777777777,0.2857142857142857,0.08061700880711029,0.08051675602331543,NO,NO FUGA,LA SERENA
650,0.28347143480157,0.0,0.029710883695930786,0.7073170731707317,1.0,0.0,0.06451612903225806,0.007766990291262136,0.3333333333333333,0.24000000000000005,0.811097503426413,1.931825235944255e-07,0.04115469380098058,0.28021981329260826,0.565408177877736,1.0495484081797082e-05,0.7477473507659418,0.8888888888888888,0.42857142857142855,0.10570005733776283,0.10731616500991714,NO,NO FUGA,IQUIQUE
